dataset,target_sensor,seed,policy,mean_prediction_gain,negative_transfer_rate,mean_utility_recovery,mean_selected_contexts
METRLA,58,101,oracle_greedy,0.07269786,0.00000000,1.00000000,1.22450000
METRLA,58,101,ranked_response_q4,0.01055579,0.34600000,-0.71642023,2.65450000
METRLA,58,101,ranked_response_q8,0.01193255,0.38000000,-0.61682171,3.22450000
METRLA,58,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,58,202,pool_all,0.00885255,0.51800000,-1.20909131,16.00000000
METRLA,58,202,random,0.00800667,0.50900000,-1.33606601,4.00000000
METRLA,58,202,relevance,0.00723767,0.52400000,-1.53671122,4.00000000
METRLA,58,202,mmr,0.01281256,0.54900000,-2.20850205,4.00000000
METRLA,58,202,facility_location,0.00490516,0.50000000,-0.82235402,4.00000000
METRLA,58,202,dpp,0.01120993,0.53300000,-1.92038250,4.00000000
METRLA,58,202,static_utility,0.00852477,0.52050000,-1.40260124,4.00000000
METRLA,58,202,cached_mur,0.01301370,0.41650000,-1.39466476,3.29150000
METRLA,58,202,oracle_static,0.05938435,0.00000000,0.78225535,3.49050000
METRLA,58,202,oracle_greedy,0.07537724,0.00000000,1.00000000,1.20900000
METRLA,58,202,ranked_response_q4,0.00860766,0.40950000,-1.22074354,2.27000000
METRLA,58,202,ranked_response_q8,0.01031832,0.44350000,-1.31121981,2.65300000
METRLA,88,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,88,101,pool_all,0.01897127,0.30050000,-0.39043030,16.00000000
METRLA,88,101,random,0.01370147,0.34850000,-1.01074576,4.00000000
METRLA,88,101,relevance,0.01633275,0.36750000,-1.35923564,4.00000000
METRLA,88,101,mmr,0.01923533,0.44550000,-2.16221452,4.00000000
METRLA,88,101,facility_location,0.00710845,0.25150000,-0.48682383,4.00000000
METRLA,88,101,dpp,0.01922221,0.39400000,-1.92364228,4.00000000
METRLA,88,101,static_utility,0.01858134,0.32950000,-0.80573875,4.00000000
METRLA,88,101,cached_mur,0.01914886,0.44050000,-2.12282920,3.73650000
METRLA,88,101,oracle_static,0.07105844,0.00750000,0.81408280,3.82000000
METRLA,88,101,oracle_greedy,0.09242055,0.00000000,1.00000000,1.65750000
METRLA,88,101,ranked_response_q4,0.01905879,0.30450000,-0.58216870,2.56600000
METRLA,88,101,ranked_response_q8,0.01717208,0.33350000,-0.70745510,2.96550000
METRLA,88,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,88,202,pool_all,0.01758821,0.51400000,-1.48841476,16.00000000
METRLA,88,202,random,0.01417697,0.51000000,-1.89653659,4.00000000
METRLA,88,202,relevance,0.01577849,0.52650000,-2.38075352,4.00000000
METRLA,88,202,mmr,0.01704870,0.59750000,-5.79736900,4.00000000
METRLA,88,202,facility_location,0.00676777,0.37450000,-0.52341211,4.00000000
METRLA,88,202,dpp,0.01875475,0.57900000,-5.25930643,4.00000000
METRLA,88,202,static_utility,0.01607937,0.58950000,-4.64620304,4.00000000
METRLA,88,202,cached_mur,0.01802200,0.34650000,-4.91193104,2.45550000
METRLA,88,202,oracle_static,0.06651910,0.00050000,0.81033021,3.68600000
METRLA,88,202,oracle_greedy,0.08339528,0.00000000,1.00000000,1.58400000
METRLA,88,202,ranked_response_q4,0.01659687,0.45850000,-3.25996161,3.29100000
METRLA,88,202,ranked_response_q8,0.01321088,0.46350000,-3.32823277,3.59900000
METRLA,117,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,117,101,pool_all,0.02833810,0.37150000,-2.64499164,16.00000000
METRLA,117,101,random,0.02098787,0.34300000,-1.96247602,4.00000000
METRLA,117,101,relevance,0.02968568,0.29400000,-1.96020627,4.00000000
METRLA,117,101,mmr,0.01839641,0.46950000,-8.14063931,4.00000000
METRLA,117,101,facility_location,0.02044718,0.24950000,-0.91623622,4.00000000
METRLA,117,101,dpp,0.02700362,0.38700000,-6.81466436,4.00000000
METRLA,117,101,static_utility,0.02490894,0.39350000,-8.35530090,4.00000000
METRLA,117,101,cached_mur,0.02234684,0.36350000,-8.51730347,3.37850000
METRLA,117,101,oracle_static,0.09969908,0.00200000,0.84903133,3.73300000
METRLA,117,101,oracle_greedy,0.12028522,0.00000000,1.00000000,1.33750000
METRLA,117,101,ranked_response_q4,0.03081229,0.30200000,-22.52776909,3.05050000
METRLA,117,101,ranked_response_q8,0.03211832,0.31000000,-22.33509636,3.32100000
METRLA,117,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,117,202,pool_all,0.02793606,0.30550000,-0.52056378,16.00000000
METRLA,117,202,random,0.02082344,0.33900000,-0.86116397,4.00000000
METRLA,117,202,relevance,0.02542453,0.26200000,-0.42390552,4.00000000
METRLA,117,202,mmr,0.01576186,0.46100000,-2.10411787,4.00000000
METRLA,117,202,facility_location,0.01629125,0.26350000,-0.26275334,4.00000000
METRLA,117,202,dpp,0.02182292,0.35650000,-1.36285794,4.00000000
METRLA,117,202,static_utility,0.01837294,0.43200000,-3.30624700,4.00000000
METRLA,117,202,cached_mur,0.02718309,0.36450000,-1.96989000,3.62600000
METRLA,117,202,oracle_static,0.09868005,0.00200000,0.87221706,3.69900000
METRLA,117,202,oracle_greedy,0.11770018,0.00000000,1.00000000,1.32700000
METRLA,117,202,ranked_response_q4,0.01629271,0.34750000,-2.49114227,2.86450000
METRLA,117,202,ranked_response_q8,0.01952446,0.35300000,-2.45102501,3.17100000
METRLA,147,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,147,101,pool_all,0.00043463,0.49500000,-7.73469019,16.00000000
METRLA,147,101,random,-0.00029530,0.49050000,-8.12317562,4.00000000
METRLA,147,101,relevance,0.00006393,0.52300000,-7.21597815,4.00000000
METRLA,147,101,mmr,0.00183365,0.57500000,-8.11138248,4.00000000
METRLA,147,101,facility_location,0.00046267,0.38800000,-6.95603466,4.00000000
METRLA,147,101,dpp,0.00214874,0.57250000,-8.12381554,4.00000000
METRLA,147,101,static_utility,0.00067411,0.56350000,-4.84018755,4.00000000
METRLA,147,101,cached_mur,0.00084253,0.33050000,-0.87484199,2.13350000
METRLA,147,101,oracle_static,0.02827542,0.00000000,0.80421698,3.58650000
METRLA,147,101,oracle_greedy,0.03920115,0.00000000,1.00000000,1.34200000
METRLA,147,101,ranked_response_q4,0.00085281,0.44150000,-1.01033962,2.34200000
METRLA,147,101,ranked_response_q8,0.00084101,0.44700000,-1.12167716,2.67100000
METRLA,147,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,147,202,pool_all,0.00391206,0.50200000,-0.78210050,16.00000000
METRLA,147,202,random,0.00296109,0.49850000,-0.94775492,4.00000000
METRLA,147,202,relevance,0.00299806,0.52650000,-0.70583749,4.00000000
METRLA,147,202,mmr,0.00183798,0.59950000,-3.39874315,4.00000000
METRLA,147,202,facility_location,0.00215120,0.43450000,-0.58189952,4.00000000
METRLA,147,202,dpp,0.00348415,0.59650000,-2.03488326,4.00000000
METRLA,147,202,static_utility,0.00315446,0.59750000,-1.22461617,4.00000000
METRLA,147,202,cached_mur,0.00158963,0.50200000,-2.75636387,2.70350000
METRLA,147,202,oracle_static,0.03597016,0.00050000,0.81634098,3.77550000
METRLA,147,202,oracle_greedy,0.04695268,0.00000000,1.00000000,1.32800000
METRLA,147,202,ranked_response_q4,0.00299752,0.44500000,-1.57149780,2.47600000
METRLA,147,202,ranked_response_q8,0.00505019,0.49600000,-1.16574490,3.02300000
METRLA,176,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,176,101,pool_all,0.03807416,0.36900000,-0.87747824,16.00000000
METRLA,176,101,random,0.02584320,0.40250000,-1.74209511,4.00000000
METRLA,176,101,relevance,0.03285665,0.51250000,-1.25092506,4.00000000
METRLA,176,101,mmr,0.03538774,0.52100000,-6.50666428,4.00000000
METRLA,176,101,facility_location,0.01763579,0.40650000,-0.58475673,4.00000000
METRLA,176,101,dpp,0.03268791,0.47450000,-5.91705465,4.00000000
METRLA,176,101,static_utility,0.01732788,0.40100000,-0.88191146,4.00000000
METRLA,176,101,cached_mur,0.03106683,0.43550000,-6.40688753,3.48200000
METRLA,176,101,oracle_static,0.12033141,0.03500000,0.73781759,3.63250000
METRLA,176,101,oracle_greedy,0.14219788,0.00000000,1.00000000,1.79850000
METRLA,176,101,ranked_response_q4,0.03654811,0.38450000,-1.97320867,3.13300000
METRLA,176,101,ranked_response_q8,0.03671688,0.37600000,-1.99155700,3.48150000
METRLA,176,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,176,202,pool_all,0.02738097,0.47050000,-1.23398530,16.00000000
METRLA,176,202,random,0.02299391,0.47000000,-1.81579530,4.00000000
METRLA,176,202,relevance,0.01940875,0.49250000,-0.73978227,4.00000000
METRLA,176,202,mmr,0.02227847,0.52500000,-4.65621948,4.00000000
METRLA,176,202,facility_location,0.01751306,0.39200000,-0.13180941,4.00000000
METRLA,176,202,dpp,0.02142891,0.50200000,-4.97752285,4.00000000
METRLA,176,202,static_utility,0.02517332,0.44550000,-3.96317148,4.00000000
METRLA,176,202,cached_mur,0.01272865,0.52950000,-6.21729994,2.84600000
METRLA,176,202,oracle_static,0.08937138,0.00500000,0.77086097,3.58700000
METRLA,176,202,oracle_greedy,0.10576254,0.00000000,1.00000000,1.31100000
METRLA,176,202,ranked_response_q4,0.02792360,0.30850000,-2.01686120,1.76100000
METRLA,176,202,ranked_response_q8,0.02910920,0.30450000,-1.84040678,2.03250000
METRLA,206,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,206,101,pool_all,0.04183547,0.34650000,-0.97375673,16.00000000
METRLA,206,101,random,0.03652494,0.35900000,-1.46753728,4.00000000
METRLA,206,101,relevance,0.03553099,0.26050000,-0.93830645,4.00000000
METRLA,206,101,mmr,0.03025161,0.41300000,-1.68871152,4.00000000
METRLA,206,101,facility_location,0.03642169,0.28900000,-1.25836372,4.00000000
METRLA,206,101,dpp,0.03524683,0.37700000,-1.62439597,4.00000000
METRLA,206,101,static_utility,0.03107476,0.37600000,-1.88270307,4.00000000
METRLA,206,101,cached_mur,0.03185274,0.42600000,-4.05353022,3.44200000
METRLA,206,101,oracle_static,0.15353829,0.00100000,0.87118125,3.79850000
METRLA,206,101,oracle_greedy,0.18030053,0.00000000,1.00000000,1.41000000
METRLA,206,101,ranked_response_q4,0.03073727,0.31900000,-2.17094398,2.55250000
METRLA,206,101,ranked_response_q8,0.03266167,0.36650000,-2.91216850,3.45850000
METRLA,206,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,206,202,pool_all,0.04649362,0.35350000,-0.83725858,16.00000000
METRLA,206,202,random,0.04084893,0.36000000,-1.19290876,4.00000000
METRLA,206,202,relevance,0.03823639,0.28300000,-1.52781248,4.00000000
METRLA,206,202,mmr,0.03396207,0.40650000,-2.08720922,4.00000000
METRLA,206,202,facility_location,0.03458486,0.29750000,-0.87404418,4.00000000
METRLA,206,202,dpp,0.03917132,0.36250000,-1.80950522,4.00000000
METRLA,206,202,static_utility,0.04636107,0.38100000,-3.47153521,4.00000000
METRLA,206,202,cached_mur,0.03468616,0.36900000,-2.52481437,3.24050000
METRLA,206,202,oracle_static,0.16524069,0.00150000,0.83225846,3.79200000
METRLA,206,202,oracle_greedy,0.20315066,0.00000000,1.00000000,1.29150000
METRLA,206,202,ranked_response_q4,0.04443698,0.30100000,-1.65161967,2.20500000
METRLA,206,202,ranked_response_q8,0.04502627,0.32200000,-1.78563511,2.79300000
