dataset,target_sensor,seed,policy,mean_prediction_gain,negative_transfer_rate,mean_utility_recovery,mean_selected_contexts
METRLA,147,101,oracle_static,0.06218896,0.08600000,0.73664427,2.82800000
METRLA,147,101,oracle_greedy,0.07602151,0.06500000,1.00000000,1.92500000
METRLA,147,101,ranked_response_q4,-0.00193465,0.48900000,-165780.60937500,2.15400000
METRLA,147,101,ranked_response_q8,0.00449360,0.47750000,-171730.59375000,2.86800000
METRLA,147,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,147,202,pool_all,-0.00254451,0.40400000,-100817.00000000,16.00000000
METRLA,147,202,random,0.00098571,0.42850000,-76663.60937500,4.00000000
METRLA,147,202,relevance,-0.00366917,0.40900000,-52441.91015625,4.00000000
METRLA,147,202,mmr,-0.00359576,0.43000000,-59928.50000000,4.00000000
METRLA,147,202,facility_location,0.00197098,0.41200000,-135159.40625000,4.00000000
METRLA,147,202,dpp,-0.00190270,0.43550000,-56784.59765625,4.00000000
METRLA,147,202,static_utility,-0.00059329,0.41400000,-104482.46093750,4.00000000
METRLA,147,202,cached_mur,0.00235783,0.38400000,-99482.82812500,2.05700000
METRLA,147,202,oracle_static,0.04071860,0.05100000,0.70799226,3.37650000
METRLA,147,202,oracle_greedy,0.05081005,0.02000000,1.00000000,2.27150000
METRLA,147,202,ranked_response_q4,0.00509924,0.42500000,-67714.25000000,3.00950000
METRLA,147,202,ranked_response_q8,0.00242451,0.43450000,-74563.45312500,3.42600000
METRLA,176,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,176,101,pool_all,0.00130325,0.44850000,-292157.87500000,16.00000000
METRLA,176,101,random,0.00144368,0.47100000,-384922.53125000,4.00000000
METRLA,176,101,relevance,0.00413053,0.49950000,-377053.00000000,4.00000000
METRLA,176,101,mmr,0.00256535,0.46100000,-338257.40625000,4.00000000
METRLA,176,101,facility_location,-0.00144292,0.53500000,-566993.12500000,4.00000000
METRLA,176,101,dpp,0.00127686,0.48050000,-352263.28125000,4.00000000
METRLA,176,101,static_utility,0.00185665,0.42200000,-255390.26562500,4.00000000
METRLA,176,101,cached_mur,0.00295596,0.43900000,-244011.75000000,2.43350000
METRLA,176,101,oracle_static,0.05935222,0.10650000,0.74670810,2.78800000
METRLA,176,101,oracle_greedy,0.07746298,0.08300000,1.00000000,1.79500000
METRLA,176,101,ranked_response_q4,0.00670941,0.40900000,-165395.56250000,1.79050000
METRLA,176,101,ranked_response_q8,0.00479798,0.41700000,-177920.25000000,2.09750000
METRLA,176,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,176,202,pool_all,0.01976317,0.39150000,-135150.42187500,16.00000000
METRLA,176,202,random,0.01648235,0.43550000,-192309.54687500,4.00000000
METRLA,176,202,relevance,0.01890237,0.41200000,-160689.75000000,4.00000000
METRLA,176,202,mmr,0.01287720,0.41900000,-177987.00000000,4.00000000
METRLA,176,202,facility_location,0.01778277,0.48050000,-208963.39062500,4.00000000
METRLA,176,202,dpp,0.01177406,0.43950000,-207020.87500000,4.00000000
METRLA,176,202,static_utility,0.01751140,0.45900000,-162536.37500000,4.00000000
METRLA,176,202,cached_mur,0.00821994,0.41750000,-143505.68750000,1.64400000
METRLA,176,202,oracle_static,0.06611006,0.08350000,0.72634089,2.92850000
METRLA,176,202,oracle_greedy,0.07840136,0.06000000,1.00000000,1.98250000
METRLA,176,202,ranked_response_q4,0.00756384,0.43850000,-148351.40625000,2.92050000
METRLA,176,202,ranked_response_q8,0.00993147,0.44450000,-164071.40625000,3.30500000
METRLA,206,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,206,101,pool_all,0.00318908,0.45900000,-271232.31250000,16.00000000
METRLA,206,101,random,0.00169920,0.43350000,-247887.59375000,4.00000000
METRLA,206,101,relevance,0.00576962,0.42900000,-195003.76562500,4.00000000
METRLA,206,101,mmr,0.00281850,0.47100000,-215989.70312500,4.00000000
METRLA,206,101,facility_location,-0.00039355,0.38700000,-196050.32812500,4.00000000
METRLA,206,101,dpp,0.00164376,0.46450000,-204410.14062500,4.00000000
METRLA,206,101,static_utility,0.00005956,0.45350000,-284408.59375000,4.00000000
METRLA,206,101,cached_mur,-0.00355777,0.44450000,-177023.82812500,2.36600000
METRLA,206,101,oracle_static,0.08886679,0.04850000,0.79029989,3.28250000
METRLA,206,101,oracle_greedy,0.10899742,0.02800000,1.00000000,2.31850000
METRLA,206,101,ranked_response_q4,0.00334791,0.41700000,-240537.32812500,3.17350000
METRLA,206,101,ranked_response_q8,0.00095178,0.43050000,-248224.90625000,3.41150000
METRLA,206,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,206,202,pool_all,-0.01917212,0.42000000,-361592.78125000,16.00000000
METRLA,206,202,random,-0.00911207,0.41700000,-248517.56250000,4.00000000
METRLA,206,202,relevance,-0.01193393,0.42150000,-265008.46875000,4.00000000
METRLA,206,202,mmr,-0.00079957,0.45750000,-224781.40625000,4.00000000
METRLA,206,202,facility_location,-0.01714985,0.40350000,-267639.68750000,4.00000000
METRLA,206,202,dpp,-0.00416018,0.44600000,-267677.12500000,4.00000000
METRLA,206,202,static_utility,-0.00435509,0.47600000,-251009.07812500,4.00000000
METRLA,206,202,cached_mur,0.00081036,0.45500000,-184306.81250000,2.79700000
METRLA,206,202,oracle_static,0.07861117,0.06250000,0.80800307,3.08700000
METRLA,206,202,oracle_greedy,0.09108099,0.04550000,1.00000000,2.36550000
METRLA,206,202,ranked_response_q4,-0.00175807,0.44400000,-229741.90625000,2.82900000
METRLA,206,202,ranked_response_q8,-0.00392299,0.45350000,-236145.79687500,3.25400000
