dataset,target_sensor,seed,policy,mean_prediction_gain,negative_transfer_rate,mean_utility_recovery,mean_selected_contexts
METRLA,56,101,pool_all,-0.00926720,0.49800000,-0.99583864,16.00000000
METRLA,56,101,relevance,-0.00463097,0.50750000,-0.31901142,4.00000000
METRLA,56,101,mmr,-0.00205796,0.50150000,-0.39220679,4.00000000
METRLA,56,101,static_utility,-0.00082681,0.51800000,-0.38145185,4.00000000
METRLA,56,101,cached_mur,-0.00296168,0.54450000,-0.45712611,3.64500000
METRLA,56,101,oneshot_response,0.00472642,0.32800000,-0.25391412,2.71150000
METRLA,56,101,oracle_static,0.09860342,0.02750000,0.87243086,3.98150000
METRLA,56,101,oracle_greedy,0.10471237,0.00000000,1.00000000,3.95000000
METRLA,56,101,ranked_response_q4,0.00749052,0.26300000,-0.13512394,1.94400000
METRLA,74,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,74,101,pool_all,0.02379553,0.51000000,-1.50818694,16.00000000
METRLA,74,101,relevance,-0.06671192,0.83550000,-4.84455729,4.00000000
METRLA,74,101,mmr,-0.05772283,0.77700000,-5.05767918,4.00000000
METRLA,74,101,static_utility,-0.00111544,0.49250000,-2.88212085,4.00000000
METRLA,74,101,cached_mur,0.01628202,0.48850000,-1.22641623,2.79800000
METRLA,74,101,oneshot_response,0.00108940,0.33400000,-0.53368235,3.83650000
METRLA,74,101,oracle_static,0.14105903,0.18200000,0.36264947,3.94850000
METRLA,74,101,oracle_greedy,0.16004452,0.00000000,1.00000000,3.67050000
METRLA,74,101,ranked_response_q4,0.00743554,0.36800000,-0.33026129,3.30600000
METRLA,93,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,93,101,pool_all,0.01085562,0.55300000,-2.18574405,16.00000000
METRLA,93,101,relevance,-0.00722048,0.38800000,-0.96048439,4.00000000
METRLA,93,101,mmr,-0.01508742,0.46750000,-1.41665447,4.00000000
METRLA,93,101,static_utility,0.00613970,0.58500000,-1.52859056,4.00000000
METRLA,93,101,cached_mur,0.01054908,0.54900000,-1.21556807,3.57150000
METRLA,93,101,oneshot_response,-0.01315833,0.48350000,-2.01589441,3.80400000
METRLA,93,101,oracle_static,0.13172120,0.20350000,0.28668058,3.91700000
METRLA,93,101,oracle_greedy,0.14706320,0.00000000,1.00000000,3.79650000
METRLA,93,101,ranked_response_q4,0.00650981,0.47750000,-1.39627159,3.22800000
METRLA,112,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,112,101,pool_all,-0.00628167,0.61500000,-1.37540865,16.00000000
METRLA,112,101,relevance,-0.00897778,0.49400000,-0.55197698,4.00000000
METRLA,112,101,mmr,-0.01001814,0.52250000,-0.63381279,4.00000000
METRLA,112,101,static_utility,-0.00701844,0.53450000,-0.59792554,4.00000000
METRLA,112,101,cached_mur,-0.00685316,0.48650000,-0.51115483,3.59550000
METRLA,112,101,oneshot_response,-0.01481345,0.60150000,-1.66182435,3.62850000
METRLA,112,101,oracle_static,0.06943388,0.05950000,0.75046051,3.94700000
METRLA,112,101,oracle_greedy,0.07535928,0.00000000,1.00000000,3.85050000
METRLA,112,101,ranked_response_q4,0.00028563,0.49650000,-0.68306589,2.77150000
METRLA,131,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,131,101,pool_all,-0.00245702,0.50800000,-1.66159773,16.00000000
METRLA,131,101,relevance,-0.00819200,0.63200000,-0.41019434,4.00000000
METRLA,131,101,mmr,-0.01070769,0.62700000,-0.86049497,4.00000000
METRLA,131,101,static_utility,0.00817325,0.47700000,-0.53557563,4.00000000
METRLA,131,101,cached_mur,0.00664302,0.44200000,-0.42450151,2.99100000
METRLA,131,101,oneshot_response,0.00430299,0.48150000,-0.92674911,3.88850000
METRLA,131,101,oracle_static,0.13215666,0.10150000,0.65897214,3.97000000
METRLA,131,101,oracle_greedy,0.14214095,0.00000000,1.00000000,3.91550000
METRLA,131,101,ranked_response_q4,0.01387553,0.38550000,-0.26993454,3.29700000
METRLA,149,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,149,101,pool_all,0.01153005,0.48850000,-1.40010750,16.00000000
METRLA,149,101,relevance,-0.00457108,0.66250000,-0.82804519,4.00000000
METRLA,149,101,mmr,-0.00087930,0.51350000,-1.06167984,4.00000000
METRLA,149,101,static_utility,0.00475101,0.50150000,-0.73568684,4.00000000
METRLA,149,101,cached_mur,0.01536612,0.38650000,-0.46237418,2.09250000
METRLA,149,101,oneshot_response,-0.00173786,0.27800000,-0.65976942,3.88650000
METRLA,149,101,oracle_static,0.09026649,0.18700000,0.28505391,3.96450000
METRLA,149,101,oracle_greedy,0.11426141,0.00000000,1.00000000,3.56350000
METRLA,149,101,ranked_response_q4,0.01815570,0.29200000,-0.28881902,3.43650000
METRLA,168,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,168,101,pool_all,-0.00209945,0.69150000,-7.29667854,16.00000000
METRLA,168,101,relevance,-0.00621985,0.50850000,-1.14443421,4.00000000
METRLA,168,101,mmr,-0.00895271,0.55650000,-4.31286764,4.00000000
METRLA,168,101,static_utility,-0.00248360,0.58950000,-3.88304782,4.00000000
METRLA,168,101,cached_mur,-0.00609581,0.59050000,-1.91475999,2.77900000
METRLA,168,101,oneshot_response,-0.00693144,0.62550000,-7.23308086,3.81400000
METRLA,168,101,oracle_static,0.07941080,0.10700000,0.61293876,3.93100000
METRLA,168,101,oracle_greedy,0.08433275,0.00000000,1.00000000,3.87150000
METRLA,168,101,ranked_response_q4,0.00499085,0.56850000,-2.89651799,3.09600000
METRLA,187,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,187,101,pool_all,0.02509337,0.35100000,-1.07789886,16.00000000
METRLA,187,101,relevance,-0.00234993,0.67200000,-1.27620959,4.00000000
METRLA,187,101,mmr,-0.00400634,0.68650000,-1.19041383,4.00000000
METRLA,187,101,static_utility,0.01491430,0.45800000,-0.59307069,4.00000000
METRLA,187,101,cached_mur,0.02230766,0.38250000,-0.31698504,3.20800000
METRLA,187,101,oneshot_response,0.03500526,0.26700000,-0.17628868,3.53250000
METRLA,187,101,oracle_static,0.10194631,0.13050000,0.54074025,3.97000000
METRLA,187,101,oracle_greedy,0.11600000,0.00000000,1.00000000,3.89150000
METRLA,187,101,ranked_response_q4,0.03810546,0.27250000,-0.19478190,2.80000000
METRLA,206,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,206,101,pool_all,0.03287204,0.47850000,-2.33675146,16.00000000
METRLA,206,101,relevance,-0.02085764,0.70050000,-0.99092543,4.00000000
METRLA,206,101,mmr,-0.01976397,0.66350000,-1.23606861,4.00000000
METRLA,206,101,static_utility,0.02475539,0.51400000,-1.08434594,4.00000000
METRLA,206,101,cached_mur,0.02255655,0.45500000,-1.08216596,3.78150000
METRLA,206,101,oneshot_response,0.04691025,0.39200000,-1.12330842,3.72550000
METRLA,206,101,oracle_static,0.18013190,0.09450000,0.67282391,3.95800000
METRLA,206,101,oracle_greedy,0.18961176,0.00000000,1.00000000,3.89900000
METRLA,206,101,ranked_response_q4,0.04579484,0.36800000,-1.14658940,3.08900000
